tag,total,count,indicators,subfield,sample_bibs
800,245467,284,_0,a,862260 1104701 1139878 1140034 1140066 1140067 1142812 1143191 1143192 1143384 1143385 2408295 2968154 2994076 3025042 3061500 3185413 3221160 3232222 3325996 3346277 3352861 3836548 3931347 4195061 4264460 4326429 4333346 4333413 4333467 4346875 4366918 4860402 4864465 4867414 4880396 4896003 4916852 4920079 4920118 4920450 4921149 6024585 6027148 6029669 6051777 6052689 6052706 6053586 6054680 6059003 6060852 15198895 15214180 15234239 15261817 15275082 15305144 15305150 15308681
800,245467,284,_0,t,862260 1104701 1139878 1140034 1140066 1140067 1142812 1143191 1143192 1143384 1143385 2408295 2968154 2994076 3025042 3061500 3185413 3221160 3232222 3325996 3346277 3352861 3836548 3931347 4195061 4264460 4326429 4333346 4333413 4333467 4346875 4366918 4860402 4864465 4867414 4880396 4896003 4916852 4920079 4920118 4920450 4921149 6024585 6027148 6029669 6051777 6052689 6052706 6053586 6054680 6059003 6060852 15198895 15214180 15234239 15261817 15275082 15305144 15305150 15308681
800,245467,265,1_,e,928169 2103213 2103215 2103216 2103220 2103222 2132108 2132171 2132210 2132214 2166810 2814388 2833154 2888186 2937601 2945299 2945331 2945681 2945730 2945736 2945737 3963146 5405724 5730415 6051493 6051625 6051771 6051797 6051811 6051887 6052431 6056505 6064715 6064777 9094800 9655772 9912039 14495953 15522021
800,245467,255,10,a,1038661 1240839 1303130 1925420 2039762 2993309 3075756 3358435 3704832 4407443 4572392 5946135 6259609 6259614 6259617 6259627 6259631 6259633 6259636 6261699 6262150 6266511 7814548 7966456 8044051 8064049 8075367 8122684 8137604 8182170 8321766 8537709 9371560 9375341 9383173 9383587 9420991 9425162 9461513 9482515 9482643 9553634 11810345 12230907 12323055 12477030 15265540 15281910 15306705 15310197 15314469 15315965 15319916 15320159 15323024 15324231 15646877 15650917 15685788 15685797 15685798 15685848 15685878 15685911 15691996 15692008
800,245467,255,10,t,1038661 1240839 1303130 1925420 2039762 2993309 3075756 3358435 3704832 4407443 4572392 5946135 6259609 6259614 6259617 6259627 6259631 6259633 6259636 6261699 6262150 6266511 7814548 7966456 8044051 8064049 8075367 8122684 8137604 8182170 8321766 8537709 9371560 9375341 9383173 9383587 9420991 9425162 9461513 9482515 9482643 9553634 11810345 12230907 12323055 12477030 15265540 15281910 15306705 15310197 15314469 15315965 15319916 15320159 15323024 15324231 15646877 15650917 15685788 15685797 15685798 15685848 15685878 15685911 15691996 15692008
800,245467,162,_0,v,862260 1104701 1139878 1140034 1140066 1140067 1142812 1143191 1143192 1143384 1143385 3025042 3061500 3185413 3221160 3346277 3352861 3357751 3357755 3357757 3357762 3836548 3931347 4195061 4264460 4333346 4333413 4333467 4346875 4366918 4378149 4860402 4864465 4867414 4880396 4920079 4920118 4921149 4938249 4949646 5346592 6024585 6027148 6052689 6052706 6053586 6054680 6060852 6072516 6077481 6079718 15198895 15234239
800,245467,131,10,v,1038661 1240839 1925420 2039762 2993309 3075756 4407443 4572392 6259609 6259614 6259617 6259627 6259631 6259633 6259636 6261699 6262150 6269595 7814548 7966456 8075367 8137604 8587234 8628436 8697305 8780840 8782518 8811088 9420991 9425162 9482515 9482643 9553634 9574472 9594573 9606558 9613777 9643936 11810345 15265540 15281910 15310197 15319916 15324231 15324750 15326090 15330967 15331625 15646877 15650917 15685788 15685797 15685798 15685848 15685878 15685911 15691996 15692008
800,245467,122,_0,6,862260 1104701 1139878 1140034 1140066 1140067 1142812 1143191 1143192 1143384 1143385 2968154 2994076 3185413 3232222 3325996 3346277 3352861 3357751 3357755 3357757 3836548 4195061 4264460 4326429 4333346 4333413 4333467 4346875 4470500 4471226 4860402 4916852 4920079 4920450 4921149 4925859 4938249 5479184 5498222 5604850 6024585 6027148 6051777 6052689 6052706 6053586 6054680 6072516 6076028 6077481
800,245467,122,_0,d,1104701 1142812 1143191 1143192 1143384 1143385 1143530 1144365 1145908 1150195 2968154 2994076 3025042 3061500 3221160 3445071 3621833 3621839 3836548 4195061 4428822 4444347 4478269 4480890 4488753 4495343 4580628 4724014 4880396 4896003 4920118 4945500 4948808 4949646 4949735 4951073 5277939 5322135 6029669 6051777 6053586 6054680 6059003 6060852 6061774 6072516 6077481 6079718 15214180
800,245467,115,10,d,1240839 1303130 1925420 2039762 2993309 3075756 3358435 4572392 6259609 6259614 6259617 6259627 6259631 6259633 6259636 6269595 6277947 6283429 7814548 8044051 8075367 8137604 8182170 8321766 8587234 8595018 8703620 8801417 9420991 9461513 9482515 9574472 9594573 9595359 9613777 9622959 9632692 9643936 12323055 12477030 15265540 15310197 15314469 15319916 15323024 15330967 15332040
800,245467,115,1_,m,657533 663679 663707 792507 792508 793571 793572 955252 955261 3062660 3062663 3062666 3114916 3291306 3291314 3384039 3384046 3489467 3524872 3843274 3843316 3843332 3866071 3866073 3866143 3866145 3866147 3866150 3867683 6007376 6058741 6058742 6058747 6058748 6058749 6058750 6058753 6058754 6058756 6058961 7674438 7674439 7757707 7962371 10404234 10483342 10483705 10517460 10541358 10616890 10630693 10947661 11297135 11957708 12751034 12751043 12751061 13294825
800,245467,91,0_,s,262464 281976 313590 523252 1066693 1878184 1878184 3288364 3288364 3288364 3353855 3379477 3380938 3443095 3443095 3614685 3634653 3927342 3927342 3973710 4132908 4132973 4272989 4546826 4588225 4588225 4592927 4883702 4933367 5481788 6154446 7117533 7212805 7451265 7676708 7813803 8109097 9582528 9688576 9688576 11662682 11662682 11965640 12431351 12431351 12431583 12431583 12431622 12431622 12431670 12700028 12961054 12961054 12989723 12994413 12994413 13037738 13206626 13206626 13206689 14799627 14799627 15354434 15364563 15593646 15608059 15608209 15656797 15778723 15778723
800,245467,71,0_,n,3277235 4509731 4584356 4584751 4584758 4584797 4584925 4584998 4585120 4585165 4585219 6281785 6281787 6281796 6281810 6281813 6281815 6281871 6281875 6281878 6281880
800,245467,62,2_,a,31363 118837 229972 283583 386903 387787 424263 432276 506220 506220 973188 1362444 1367842 1621550 1895827 1944740 1965572 1971627 1992347 1994904 2013627 2018628 2037841 3028025 3108835 3439064 3484190 3501514 3594288 3758185 3944376 4152346 4160041 4222465 4240770 4256693 4310948 4335566 4459895 4470143 4832272 5692261 5763068 5790591 15038726 15225863 15264744
800,245467,60,0_,0,3288364 3288364 11369149 11369161 12588212 12859481 12859482 12890302 12956751 12989723 13039948 13126242 13142005 13162705 13206689 14529345 14567841 14597205 14599050 14599266 14599376 14633980 15354434 15354435 15360992 15593646 15608059 15608209 15656797 15777170 15778723 15778723 15782123 15787099 15787249
800,245467,60,2_,t,31363 118837 229972 283583 386903 387787 424263 432276 506220 626390 973188 1367842 1621550 1895827 1944740 1965572 1971627 1992347 1994904 2013627 2018628 2037841 3028025 3108835 3439064 3484190 3501514 3594288 3758185 3944376 4152346 4160041 4222465 4240770 4256693 4310948 4335566 4459895 4470143 4832272 5692261 5763068 5790591 15038726 15225863 15264744
800,245467,59,10,6,2993309 6259609 6259614 6259617 6259627 6259631 6259633 6259636 6261699 6262150 6266511 7966456 8075367 9066802 9101984 9124498 9247345 9329375 9348342 9356913 9363046 9371560 9375341 9383173 9420991 9567250 9734287 10098356 15265540
800,245467,52,2_,v,31363 118837 229972 283583 386903 387787 424263 432276 506220 690344 973188 1367842 1621550 1895827 1944740 1965572 1971627 1992347 1994904 2013627 2018628 3028025 3439064 3484190 3501514 3594288 3944376 4152346 4160041 4222465 4240770 4256693 4335566 4459895 4470143 4486847 5692261 5763068 5790591 15038726 15225863 15264744
800,245467,50,1_,4,6127821 8109763 8382265 8491372 9580676 9686127 10072444 10072662 10094896 10099919 10106513 10132443 10134043 10134054 11287811 11287819 11287830 11292111 11332859 11660644 11912458 11962267 11967740 11968875
800,245467,41,0_,k,701062 701073 856864 879734 900298 1252016 2225120 2969939 4232225 4325996 4431127 4449729 4449753 4449759 4546320 4902587 6008485 6520160 6520186 7687056 7837154 7874008 8109947 11737415 11840183 12236387 12236407 12236413 12260585 12334221 12659994 12859481 12859482 13701976 13892920 14118264 14118264 14158314 14158314 15290828 15556425
800,245467,40,_0,f,1104701 1142812 1143191 1143192 1143384 1143385 1143530 2968154 2994076 3025042 3419523 3836548 4366918 4378374 4399481 4443509 4444571 4749034 4804665 4811485 5346592 5793614 5956386 6134012 6189790 6190100 6190103 6190105 6190107 6249411 6323484 6434832 6458764
800,245467,33,0_,b,214381 506498 512911 883361 896917 1886060 2343098 2577805 2597907 2638742 2638744 2639018 2664800 2774138 3252226 5585098 5909741 6025323 6502170 6604747 7488881 7829430 8824583 8976900 9411796 11714765 11714765 12339735 12524957 12955217 12955217 12955223 12955223
800,245467,30,2_,d,118837 386903 424263 432276 626390 690344 699463 831112 831113 831114 1362444 1944740 1971627 1992347 2013627 2018628 3484190 3758185 4160041 4222465 4240770 4335566 4558676 4636607 4832272
800,245467,28,1_,o,882181 882183 882184 882379 882403 882737 882738 882739 882741 882742 3114916 3785759 3785775 3785785 4159094 4497720 4753745 5988203 5998646 6018051 6534261 6534283 6534301 6534318 12524680
800,245467,27,0_,p,358189 1017213 1108756 3252226 3277235 3288364 3812691 3856881 3909017 4522694 4672490 4673069 4673207 4770134 4770175 5403060 5702756 7674494 7674538 7687056 8459993 11714765 12955217 12955223 14771992 14778298 15290828
800,245467,21,1_,b,548249 733476 782115 1021886 1022777 2127580 2215572 2312715 2312719 2312725 3553198 4895067 5333118 5716682 6289226 6558655 9653881 10181394 12574318 14630138 15116049
800,245467,20,10,f,1240839 2993309 3075756 6352359 9016836 9024143 9124498 9234194 9329375 9420991 9425162 9482515 9734287 9753859 9754062 9779823 9922723 10435406 10449968 12477030
800,245467,18,1_,x,6443567 6975239 7016251 7045204 7081537 7084645 7189502 7213403 7436064 7436173 7712240 7747612 7815196 7847282 7872530 7872750 8001773 8265836
800,245467,17,2_,f,386903 424263 432276 690344 699463 885975 3439064 3758185 3944376 4152346 4222465 4240770 4310948 4470143 4486847 4558676 4636607
800,245467,13,2_,q,386903 424263 432276 690344 699463 831112 831113 831114 831116 831117 4459895 15225863
800,245467,12,_0,q,1139878 1140066 1140067 4264460 4945500 4948808 4949735 4951073 5966289 6072257 7111837 7111838
800,245467,9,10,q,1038661 4407443 8855829 9648477 9789062 9795164 9854347 10102723 10127941
800,245467,8,1_,g,1242448 1242453 1281119 1281130 1281143 1330511 1337057 1337098
800,245467,6,0_,q,1252016 3277235 3782403 4582612 8076860 14449902
800,245467,5,10,l,8321766 9613777 9820204 12323055 12477030
800,245467,4,_0,k,3621833 3621839 6102783 6835349
800,245467,3,00,a,9645611 9646526 9721041
800,245467,3,00,d,9645611 9646526 9721041
800,245467,3,00,t,9645611 9646526 9721041
800,245467,3,00,v,9645611 9646526 9721041
800,245467,3,10,n,9066802 9363046 9567250
800,245467,3,10,p,9066802 9363046 9567250
800,245467,3,14,a,8800654 8864127 15330744
800,245467,3,14,t,8800654 8864127 15330744
800,245467,3,2_,l,229972 283583 15038726
800,245467,3,??,a,2951227 2951402 2954829
800,245467,2,0_,w,5585098 12931628
800,245467,2,10,k,8587234 9105980
800,245467,2,14,d,8864127 15330744
800,245467,2,14,v,8864127 15330744
800,245467,2,2_,c,2018628 2037841
800,245467,2,2_,k,506220 882477
800,245467,2,_0,c,4613194 7019982
800,245467,2,_1,a,9048664 15338743
800,245467,2,_1,b,9048664 15338743
800,245467,2,_1,t,9048664 15338743
800,245467,2,__,a,757034 2951081
800,245467,1,NA,NA,8541909
800,245467,1,00,f,9721041
800,245467,1,1_,2,1959676
800,245467,1,1_,9,6961813
800,245467,1,1_,w,14630138
800,245467,1,_0,s,6458764
800,245467,1,__,d,757034
800,245467,1,__,t,757034
800,245467,1,__,v,757034
060,235148,50242,00,a,693 2153 4166 5063 5677 13216 43939 44435 60987 71688 920434 999713 1005002 1038830 1064211 1067597 1067598 1069433 1071198 1073193 1830131 1830133 1830142 1830164 1830164 1830169 1830178 1830184 1830193 1830215 2803336 2803437 2803443 2803454 2803464 2803488 2803519 2803540 2803588 2803618 3802941 3803226 3803284 3803459 3803526 3804020 3804230 3804533 3804589 3804611 4824471 4824591 4826354 4827934 4827984 4828471 4828518 4829175 4830219 4830382 6017654 6018924 6020296 6020491 6020646 6021170 6021968 6021972 6023039 6024249 7611447 7621563 7621657 7621667 7621668 7621683 7621686 7621706 7621709 7621722 9371230 9371310 9371321 9371884 9373461 9374290 9374304 9374304 9374737 9374747 11054505 11054939 11054993 11055518 11055522 11055556 11055565 11056832 11057983 11059240 12638486 12644431 12644444 12644454 12644477 12644576 12647136 12647851 12647910 12648073 14415964 14416170 14416175 14416176 14416182 14416188 14416193 14416198 14416226 14416227 15593889 15593909 15594516 15594713 15595175 15595405 15595561 15595788 15595867 15595870
060,235148,35329,__,a,85 605 653 1095 1290 1290 1318 1444 1743 2317 914345 920459 920459 938237 950569 950598 967702 970340 973681 973686 1830120 1830130 1830136 1830262 1830266 1830392 1830411 1830432 1830517 1830523 2803310 2804862 2806153 2817961 2823627 2838602 2853155 2854345 2854346 2854869 3802942 3805252 3805828 3805864 3805867 3805868 3805868 3806565 3806895 3809443 4827023 4827023 4827484 4828262 4828269 4828275 4828277 4828277 4828287 4828287 6021728 6023184 6028813 6028904 6030527 6034268 6039278 6040881 6058280 6067371 7621707 7637483 7668095 7679227 7686919 7686919 7721153 7759726 7779434 7790167 9375210 9698911 9743549 10138911 10138914 10578861 11183995 11183995 11317213 12004063 12004834 12007238 12008785 12008887 12012728 12014098 12664106 12768836 12846758 12852940 12902051 13049638 13067419 13082460 13108719 13124210 14518193 14523270 14548236 14549456 14864687 15004691 15004748 15004762 15004829 15004999 15631604 15631724 15633791 15705933
060,235148,34870,00,b,693 2153 4166 5063 5677 13216 44435 60987 71688 74973 920434 999713 1069433 1073193 1211416 1221333 1521061 1589386 1602474 1612000 1830131 1830133 1830142 1830164 1830169 1830178 1830193 1830215 1830238 1830254 2803336 2803437 2803443 2803454 2803464 2803488 2803540 2803588 2803618 2803761 3802941 3803226 3803459 3805063 3805070 3805072 3805251 3805388 3805422 3805660 4824591 4827984 4828471 4828518 4829175 4830219 4830382 4830510 4832142 4832168 6018924 6020296 6020646 6021170 6023039 6024249 6024339 6024372 6024489 6025717 7621706 7621722 7621772 7621782 7623271 7625125 7625465 7627454 7627517 7627646 9374304 9375415 9375821 9376007 9379037 9379320 9379440 9379615 9379631 9381456 11054505 11054939 11054993 11055518 11055522 11055556 11055565 11057983 11065808 11069032 12644444 12644576 12647136 12650341 12655785 12657820 12657891 12658079 12658104 12658108 14415964 14416193 14421467 14423557 14424660 14424756 14434372 14434477 14434510 14437679 15593889 15593909 15594516 15594713 15595175 15595405 15595561 15595788 15595867 15595870
060,235148,30299,10,a,700 1247 1554 1594 1608 79638 90013 299273 422973 464712 1038830 1082124 1111730 1688210 1698108 1741256 1742094 1775296 1798599 1798980 1831091 1832610 1832618 1832852 1833445 1834856 1835051 1835847 1836040 1836173 2804652 2806134 2806274 2806274 2806554 2806893 2807884 2808349 2808945 2809280 3803284 3803441 3803472 3803489 3803495 3803959 3803959 3803961 3803961 3803987 4824465 4824471 4824915 4825551 4826354 4827165 4827519 4827934 4828471 4828518 6017654 6017662 6017692 6017692 6018419 6018434 6019249 6019262 6019270 6019328 7611424 7611438 7611447 7611604 7619896 7620124 7620127 7620617 7620640 7620640 9371230 9371310 9371321 9371884 9372089 9372750 9372763 9372822 9372951 9373461 11056550 11056832 11059240 11068372 11068562 11069454 11069543 11069593 11070198 11071605 12638486 12638956 12647851 12647910 12647986 12648073 12648278 12648823 12653423 12654422 14423361 14424673 14424674 14424679 14424682 14424683 14424691 14424694 14424701 14424705 15590584 15593333 15593861 15593862 15593863 15593864 15593865 15593866 15593867 15593868
060,235148,24315,0_,a,18435 67756 68108 68235 68722 70655 70706 71175 71988 72767 907263 908550 914291 914346 916381 916801 917716 917757 918844 919137 1830168 1830264 1830319 1830335 1830573 1830582 1830762 1830768 1830773 1830775 2803354 2803938 2804376 2804757 2804852 2805265 2805276 2805406 2805508 2806938 3803663 3804717 3807743 3808201 3808225 3810915 3811133 3812807 3813826 3816123 4832131 4841313 4843168 4845026 4845485 4845499 4847741 4847741 4858854 4859141 6021467 6022306 6031523 6031898 6033172 6047011 6050614 6050616 6051820 6054101 7621190 7621648 7621747 7621804 7623319 7628613 7628650 7628739 7629065 7629816 9430704 9431692 9434212 9434212 9434218 9434218 9434775 9434775 9566620 9599678 11090190 11091381 11091885 11188448 11410555 11687703 12001841 12001935 12002010 12002168 12644502 12756624 12830983 12856875 12856879 12883575 13064987 13084433 13087008 13215121 14506228 14521081 14526966 14534124 14830560 14985820 15004654 15004656 15004679 15004717 15632255 15632779 15633620 15633957 15634817 15634876
060,235148,17886,0_,b,84861 97501 98162 99537 107052 109983 110688 335210 380267 406253 907263 908550 914291 916381 916801 917757 918844 922201 922595 927114 1830168 1830264 1830319 1830335 1830573 1830582 1830762 1830768 1830773 1830775 2803354 2803938 2804376 2804757 2804852 2805265 2805406 2805508 2807085 2807732 3804717 3807743 3810915 3811133 3813826 3816123 3816731 3816949 3817114 3817277 4832131 4843168 4845026 4845485 4847741 4858854 4859248 4859321 4860049 4864071 6022306 6031523 6050614 6050616 6051820 6054101 6055111 6055865 6056026 6056035 7621190 7621648 7621747 7621804 7623319 7628613 7628650 7628739 7629065 7629816 9430704 9431692 9605802 10163310 10578921 11410555 11687703 12004609 12006969 12008629 12008860 12009558 12009835 12013962 12018583 13064987 13084433 13087008 13661895 14521081 14534124 15004654 15004656 15004679 15004717 15004718 15004756 15004774 15004775 15634876
060,235148,17522,10,b,700 1247 1554 1594 1608 79638 90013 422973 464712 465061 1038830 1688210 1698108 1741256 1742094 1775296 1798599 1798980 1799088 1801288 1831091 1832610 1832618 1832852 1833445 1834856 1835051 1836173 1836353 1836575 2804652 2806134 2806554 2806893 2807884 2808349 2808945 2809280 2812430 2813174 3807253 3807820 3808778 3811312 3811926 3817906 3824555 3824597 3825197 3829208 4824465 4824471 4824915 4825551 4827165 4827934 4828471 4828518 4829175 4829213 6017654 6017662 6017692 6017692 6018419 6018434 6019249 6019262 6019270 6019328 7611424 7611438 7611447 7611604 7619896 7620124 7620127 7620617 7620640 7620640 9371230 9371310 9371321 9371884 9372089 9372750 9372763 9372822 9372951 9373461 11070198 11074646 11076495 11077126 11080018 11083260 11083925 11090207 11091420 11100242 12658167 12663658 12671214 12672271 12672395 12672814 12678500 12678728 12678879 12687589 14480061 14489002 14494633 14495884 14499470 14503212 14508485 14511202 14512917 14512941 15593861 15593862 15593863 15593864 15593865 15593866 15593867 15593868 15593869 15593870
060,235148,13517,_4,a,10712 16384 88934 104581 114889 121816 143800 188644 192206 228519 924236 932377 965180 991144 1013526 1067020 1085550 1098251 1128145 1143654 1830785 1837548 1864214 1864215 1864317 1864345 1875287 1878500 1880966 1881778 2825470 2896383 2971874 2979061 2988281 2988281 2988295 3001351 3055748 3084286 3841357 3844071 3847211 3856220 3864642 3868631 3873751 3875692 3894869 3909772 4851769 4871281 4871281 4871809 4873443 4873538 4874074 4874740 4875053 4879746 6017356 6046378 6076964 6079192 6134127 6174904 6183087 6190608 6215228 6283165 7698553 7699774 7701184 7702251 7711086 7711340 7715570 7732545 7772997 7843425 9375897 9383008 9411764 9425357 9446077 9446111 9467899 9478917 9491871 9532772 11055514 11055514 11071075 11071075 11079544 11090992 11094329 11103011 11103084 11103982 12638569 12638868 12638893 12638975 12646870 12652054 12652062 12652065 12652096 12652137 14416246 14416254 14416302 14416379 14423361 14423369 14424664 14424664 14424665 14424666 15590062 15590457 15590531 15590829 15591622 15593592 15593881 15593882 15593883 15593886
060,235148,6099,_4,b,104581 114889 143800 192206 244513 260511 302470 334360 335992 594465 1098251 1128145 1583614 1723598 1743551 1819419 1819678 1864214 1864215 1864317 1864345 1875287 1878500 1881778 1881921 1888317 1888404 2988281 3107251 3354349 3588232 3774367 3841357 3844071 3868631 3873751 3909772 3938232 3972964 3981984 3996462 4052928 4871281 4874074 4882344 4911454 4923602 5149949 5217310 5227830 5228487 5230966 6076964 6134127 6174904 6183087 6190608 6283165 6398708 6448385 6468551 6479901 7699774 7701184 7702251 7711086 7711340 7715570 7732545 7772997 7909300 7918591 9411764 9425357 9446111 9478917 9491871 9532772 9564398 9566531 9588693 9612516 11055514 11055514 11071075 11079544 11090992 11103011 11103084 11117139 11120977 11146801 12638569 12656435 12658725 12663942 12666322 12667356 12667826 12667962 12668017 12668287 14416379 14423361 14424681 14424682 14424702 14424706 14434359 14446976 14464355 14480362 15590457 15591622 15593881 15593882 15593883 15593886 15593904 15593905 15601936 15601940
060,235148,2025,14,a,75023 464683 465280 465381 465427 465434 465655 465657 465929 466164 1006636 1044622 1801203 1801204 1801220 1801288 1801289 1801372 1801601 1801710 1834856 1835807 1835907 1836023 1836060 1836096 1836232 1836280 1836294 1836306 2803588 2806134 2806554 2806893 2830045 2839922 2974793 2974793 2986459 2999078 3810736 3812427 3813445 3813445 3817874 3824597 3830084 3830084 3857891 3873012 4850447 4863636 4897327 4928541 4933590 4943019 5100149 5219193 5219791 5228238 6038702 6143004 6234461 6234789 6235410 6343771 6355309 6355716 6389910 6389982 7625056 7723063 7723304 7724408 7726460 7818575 7944693 7945083 8026256 8049430 9375412 9380941 9381014 9381459 9411644 9411659 9411800 9468358 9479373 9479418 11153098 11180296 11230537 11253710 11270558 11284261 11284261 11296501 11350274 11351140 12665637 12675258 12710760 12731042 12731042 12739638 12764485 12768813 12768813 12768813 14424687 14480364 14480367 14501619 14508755 14509536 14510243 14510332 14510363 14510382 15590415 15632857 15632961 15638714 15638714 15638718 15638731 15638731 15638795 15638796
060,235148,833,__,b,18490 21630 27002 52611 480334 483389 485321 485322 486801 486984 914345 967702 1183355 1206549 1345469 1582373 1583885 1585113 1588303 1689898 1830876 1835734 1835806 1835812 1835817 1835818 1835820 1835821 1835826 1835857 2803310 2854869 2867121 2891386 2893357 2967994 2971854 2974937 2976465 2976558 3816651 3850880 3876271 3879713 3894152 3982394 3989661 3990478 3991035 3991054 4843314 4852908 4881940 4894565 5144348 5220260 5226088 5226263 5226694 5226698 6023184 6090600 6159796 6600887 6607680 6607685 6607702 6607708 6690567 6743991 8523961 8524063 8711762 8711994 8859307 9045282 9743549 11317213 12004063 12008785 12008887 12012728 12014098 12022432 12036066 12059302 12066178 12768836 12846758 12852940 13049638 13108719 13208689 13208692 13319887 13635271 13716990 14523270 15004748 15356175
060,235148,711,_0,a,2881 9095 9147 10489 10812 11191 15445 15577 66377 66915 950559 1584778 1810204 1817649 1827689 1828397 1836516 1840285 1840402 1840402 1842892 1852967 1893346 1893439 1893639 1895257 2966633 2968727 2972105 2980438 2992975 2998836 2998855 2998855 3010056 3015567 3814403 3814403 3837362 3837362 3838544 3841932 3851269 3856260 3858541 3859382 4852961 4861430 5229325 5253171 5295318 5309727 5322002 5547789 5596247 6044583 6061473 6258087 6295648 6427694 6431133 6433305 6456039 6475096 6559814 7638170 7674584 7677083 7863195 7906853 7916496 7918906 7988968 8030396 8152456 9456767 9696305 9716744 9805591 9813225 9875569 9942074 9967822 10097306 10114078 11083715 11173722 11294838 11348933 11393883 11731297 11797110 11889459 11965324 12008735 12671059 12751126 12768574 12768574 12777111 12780086 12780138 12935731 12959679 12961453 14420649 14424483 14501910 14511479 14518206 14548232 14567042 14571046 14571329 14599269 15631733 15644171 15809894
060,235148,707,14,b,1801203 1801204 1801220 1801288 1801289 1801372 1801601 1801787 1802178 1803025 1834856 1835807 1835907 1836023 1836060 1836096 1836232 1836280 1836294 1836306 2803588 2806134 2806554 2806893 2830045 2839922 3235226 3235335 3260036 3268261 3873012 3881873 3969843 4010306 4025866 4032211 4102203 4149780 4240973 4387611 4850447 4863636 4897327 4928541 4933590 4943019 5228238 5291740 5298142 5315001 6038702 6143004 6234461 6234789 6235410 6343771 6355309 6355716 6389910 6389982 7723063 7723304 7724408 7726460 7818575 7944693 7945083 8026256 8101130 8101147 9380941 9381459 9411800 9468358 9479418 9590663 9609289 9609827 9619370 9619385 11230537 11253710 11296501 11350274 11665208 11695692 11695737 11695743 11798736 11805404 12764485 12768813 12939259 12939533 12939534 12959833 12989182 13000365 13175789 13188937 14501619 14510382 14519297 14519321 14519365 14553893 14611432 14711328 14864029 14913546 15632857 15638714 15638718 15638731 15638796 15638804 15638839 15807527
060,235148,324,04,a,729674 3961699 4217751 4499954 4499954 4832020 4832020 5204899 6164578 6543706 6685574 6685574 6710036 6778788 7153967 8118158 8326334 8623799 8970746 9349953 9349954 9349988 9349989 9349990 9350049 9451569 9467671 9780837 9809207 9809485 9883524 9883669 10525010 11065979 11226336 11226400 11226928 11226959 11227007 11227042 11227062 11227064 11227089 12647046 12697837 12718515 12732058 12739506 12739638 12793000 12939222 12961888 13049053 14493766 14503974 14513662 14518119 14526911 14550384 14554346 14559828 14610656 14711027 15598181 15598356 15626027 15631050 15631161 15631349 15633621 15633800 15633963 15634018
060,235148,246,04,b,3961699 4499954 4832020 6543706 6685574 6778788 7153967 8623799 8970746 9349953 9349954 9349988 9349989 9349990 9350049 9350110 9350240 9451569 9780837 9809207 9809485 9883524 9883669 10525010 11065979 11226336 11226400 11226928 11226959 11227007 11227062 11227064 11227089 11227094 12647046 12697837 12718515 12732058 12739506 12793000 12939222 12961888 13049053 13222817 14526911 14554346 14559828 14610656 14711027 14791629 14901217 15366681 15584752 15598181 15598356 15626027 15631050 15631161 15631349 15633621 15633800 15633963 15634018
060,235148,109,1_,a,101119 227340 468688 483347 490149 613554 621889 628184 628266 628283 1710852 1721091 1796672 1798516 1814863 1818658 1818719 1829003 1829272 1832710 1832848 1858396 1893652 1905741 1906085 1925324 1925446 1925671 1975483 2809384 2873007 2917148 3467866 3585562 3713916 3730907 3805250 4200155 4208445 4220593 4274251 4430290 4495089 4503056 4651024 4812587 4857950 5165296 5235781 5476037 5476491 5491621 5500778 5528869 5553663 5577928 6035399 6055522 6102517 6473878 6680118 6972339 7436801 7678569 7697859 8307073 8809537 12009091 12011505 12025557 12032831 12033187 12034821 12055258 12768571 15377520
060,235148,97,_0,b,1810204 1893346 1893439 2102824 3400712 3485554 3503580 3504025 3515858 3516700 3602337 3793883 3860368 3933296 3990693 3990773 4050592 4272432 4295650 4299349 4308645 4309551 4861430 6061473 6258087 6295648 6433305 6456039 6559814 6619517 6701764 6894748 6952688 7638170 7677083 7988968 8152456 8385119 8551135 9456767 9875569 10530234 12008735 12008782 12028140 12033107 12076620 12489261 12671059 12777111 13228103 13397438 13698669 13709316 13913239 14107950 14420649 14876533
060,235148,10,??,a,465301 465315 465451 465481 465580 465586 465628 465752 466074 466280
060,235148,6,1_,b,468688 490149 613554 770360 6102517 6473878
060,235148,1,NA,NA,12737371
084,229389,128316,__,a,693 978 978 978 1303 1303 1303 2096 2096 2096 908010 918099 919108 924236 935925 943887 950556 955540 955540 965180 1836667 1836667 1836667 1839668 1839668 1839668 1839668 1843802 1843802 1866397 2803370 2806673 2807366 2808104 2810873 2810873 2810961 2812043 2813514 2815986 3803292 3803292 3805472 3807352 3809555 3812085 3812579 3812579 3814162 3814162 4824500 4824775 4824872 4824949 4825064 4825072 4825085 4825125 4825586 4825606 6017514 6017837 6017837 6018391 6018533 6018533 6018717 6018747 6019318 6019590 7611320 7621379 7621392 7621670 7621672 7621681 7621683 7622294 7622348 7622351 9371078 9371078 9371090 9371090 9371090 9371090 9371097 9371097 9371097 9371097 11054497 11055108 11055518 11055592 11055638 11055638 11056278 11056288 11056307 11056307 12638375 12638518 12638633 12638660 12638685 12638694 12638720 12638720 12638865 12638865 14415737 14415766 14415927 14416231 14416270 14416272 14416272 14416272 14416304 14416304 15589967 15589967 15589967 15589967 15589967 15589977 15589981 15589981 15589981 15589981
